x,y,z,tf
10.078,4.199,19.315,-14.323
8.398,5.039,18.476,-14.323
9.238,5.039,19.315,-14.323
10.078,5.039,18.476,-14.323
10.917,5.039,19.315,-14.323
11.757,3.359,16.796,-14.316
12.597,4.199,16.796,-14.323
12.597,3.359,17.636,-14.316
11.757,4.199,17.636,-14.323
13.437,3.359,16.796,-14.316
13.437,4.199,17.636,-14.323
11.757,5.039,16.796,-14.323
12.597,5.039,17.636,-14.323
13.437,5.039,16.796,-14.323
11.757,3.359,18.476,-14.316
12.597,4.199,18.476,-14.323
12.597,3.359,19.315,-14.316
11.757,4.199,19.315,-14.323
13.437,3.359,18.476,-14.316
13.437,4.199,19.315,-14.323
11.757,5.039,18.476,-14.323
12.597,5.039,19.315,-14.323
13.437,5.039,18.476,-14.323
14.277,4.199,16.796,-14.323
14.277,3.359,17.636,-14.316
15.116,3.359,16.796,-14.316
15.956,4.199,16.796,-14.323
15.956,3.359,17.636,-14.316
15.116,4.199,17.636,-14.323
14.277,5.039,17.636,-14.323
15.116,5.039,16.796,-14.323
15.956,5.039,17.636,-14.323
14.277,4.199,18.476,-14.323
14.277,3.359,19.315,-14.316
15.116,3.359,18.476,-14.316
15.956,4.199,18.476,-14.323
15.956,3.359,19.315,-14.316
15.116,4.199,19.315,-14.323
14.277,5.039,19.315,-14.323
15.116,5.039,18.476,-14.323
15.956,5.039,19.315,-14.323
16.796,3.359,16.796,-14.316
17.636,4.199,16.796,-14.323
17.636,3.359,17.636,-14.316
16.796,4.199,17.636,-14.323
18.476,3.359,16.796,-14.316
19.315,4.199,16.796,-14.323
19.315,3.359,17.636,-14.316
18.476,4.199,17.636,-14.323
16.796,5.039,16.796,-14.323
17.636,5.039,17.636,-14.323
18.476,5.039,16.796,-14.323
19.315,5.039,17.636,-14.323
16.796,3.359,18.476,-14.316
17.636,4.199,18.476,-14.323
17.636,3.359,19.315,-14.316
16.796,4.199,19.315,-14.323
18.476,3.359,18.476,-14.316
19.315,4.199,18.476,-14.323
19.315,3.359,19.315,-14.316
18.476,4.199,19.315,-14.323
16.796,5.039,18.476,-14.323
17.636,5.039,19.315,-14.323
18.476,5.039,18.476,-14.323
19.315,5.039,19.315,-14.323
20.155,3.359,16.796,-14.316
20.995,4.199,16.796,-14.323
20.995,3.359,17.636,-14.316
20.155,4.199,17.636,-14.323
21.835,3.359,16.796,-14.317
21.835,4.199,17.636,-14.324
20.155,5.039,16.796,-14.323
20.995,5.039,17.636,-14.323
21.835,5.039,16.796,-14.324
20.155,3.359,18.476,-14.316
20.995,4.199,18.476,-14.323
20.995,3.359,19.315,-14.316
20.155,4.199,19.315,-14.323
21.835,3.359,18.476,-14.317
21.835,4.199,19.315,-14.324
20.155,5.039,18.476,-14.323
20.995,5.039,19.315,-14.323
21.835,5.039,18.476,-14.324
22.674,4.199,16.796,-14.324
22.674,3.359,17.636,-14.317
23.514,3.359,16.796,-14.316
24.354,4.199,16.796,-14.323
24.354,3.359,17.636,-14.316
23.514,4.199,17.636,-14.323
25.194,3.359,16.796,-14.316
25.194,4.199,17.636,-14.323
22.674,5.039,17.636,-14.324
23.514,5.039,16.796,-14.323
24.354,5.039,17.636,-14.323
25.194,5.039,16.796,-14.323
22.674,4.199,18.476,-14.324
22.674,3.359,19.315,-14.317
23.514,3.359,18.476,-14.316
24.354,4.199,18.476,-14.323
24.354,3.359,19.315,-14.316
23.514,4.199,19.315,-14.323
25.194,3.359,18.476,-14.316
25.194,4.199,19.315,-14.323
22.674,5.039,19.315,-14.324
23.514,5.039,18.476,-14.323
24.354,5.039,19.315,-14.323
25.194,5.039,18.476,-14.323
26.034,4.199,16.796,-14.323
26.034,3.359,17.636,-14.316
26.873,3.359,16.796,-14.316
27.713,4.199,16.796,-14.323
27.713,3.359,17.636,-14.316
26.873,4.199,17.636,-14.323
26.034,5.039,17.636,-14.323
26.873,5.039,16.796,-14.323
27.713,5.039,17.636,-14.323
26.034,4.199,18.476,-14.323
26.034,3.359,19.315,-14.316
26.873,3.359,18.476,-14.316
27.713,4.199,18.476,-14.323
27.713,3.359,19.315,-14.316
26.873,4.199,19.315,-14.323
26.034,5.039,19.315,-14.323
26.873,5.039,18.476,-14.323
27.713,5.039,19.315,-14.323
28.553,3.359,16.796,-14.316
29.393,4.199,16.796,-14.316
29.393,3.359,17.636,-14.309
28.553,4.199,17.636,-14.323
30.233,3.359,16.796,-14.282
30.233,4.199,17.636,-14.289
28.553,5.039,16.796,-14.323
29.393,5.039,17.636,-14.316
30.233,5.039,16.796,-14.289
28.553,3.359,18.476,-14.316
29.393,4.199,18.476,-14.316
29.393,3.359,19.315,-14.309
28.553,4.199,19.315,-14.323
30.233,3.359,18.476,-14.282
30.233,4.199,19.315,-14.289
28.553,5.039,18.476,-14.323
29.393,5.039,19.315,-14.316
30.233,5.039,18.476,-14.289
31.073,4.199,16.796,-14.185
31.073,3.359,17.636,-14.178
31.912,3.359,16.796,-13.632
32.752,4.199,16.796,-9.446
32.752,3.359,17.636,-9.442
31.912,4.199,17.636,-13.638
31.073,5.039,17.636,-14.185
31.912,5.039,16.796,-13.638
32.752,5.039,17.636,-9.446
31.073,4.199,18.476,-14.185
31.073,3.359,19.315,-14.178
31.912,3.359,18.476,-13.632
32.752,4.199,18.476,-9.446
32.752,3.359,19.315,-9.442
31.912,4.199,19.315,-13.638
31.073,5.039,19.315,-14.185
31.912,5.039,18.476,-13.638
32.752,5.039,19.315,-9.446
0.84,5.879,16.796,-13.638
0,5.879,17.636,-9.446
2.519,5.879,16.796,-14.289
1.68,5.879,17.636,-14.185
0,6.718,16.796,-9.446
0.84,7.558,16.796,-13.638
0.84,6.718,17.636,-13.638
0,7.558,17.636,-9.446
1.68,6.718,16.796,-14.185
2.519,7.558,16.796,-14.289
2.519,6.718,17.636,-14.289
1.68,7.558,17.636,-14.185
0.84,5.879,18.476,-13.638
0,5.879,19.315,-9.446
2.519,5.879,18.476,-14.289
1.68,5.879,19.315,-14.185
0,6.718,18.476,-9.446
0.84,7.558,18.476,-13.638
0.84,6.718,19.315,-13.638
0,7.558,19.315,-9.446
1.68,6.718,18.476,-14.185
2.519,7.558,18.476,-14.289
2.519,6.718,19.315,-14.289
1.68,7.558,19.315,-14.185
4.199,5.879,16.796,-14.323
3.359,5.879,17.636,-14.316
5.039,5.879,17.636,-14.323
3.359,6.718,16.796,-14.316
4.199,7.558,16.796,-14.323
4.199,6.718,17.636,-14.323
3.359,7.558,17.636,-14.316
5.039,6.718,16.796,-14.323
5.039,7.558,17.636,-14.323
4.199,5.879,18.476,-14.323
3.359,5.879,19.315,-14.316
5.039,5.879,19.315,-14.323
3.359,6.718,18.476,-14.316
4.199,7.558,18.476,-14.323
4.199,6.718,19.315,-14.323
3.359,7.558,19.315,-14.316
5.039,6.718,18.476,-14.323
5.039,7.558,19.315,-14.323
5.879,5.879,16.796,-14.323
7.558,5.879,16.796,-14.323
6.718,5.879,17.636,-14.323
5.879,7.558,16.796,-14.323
5.879,6.718,17.636,-14.323
6.718,6.718,16.796,-14.323
7.558,7.558,16.796,-14.323
7.558,6.718,17.636,-14.323
6.718,7.558,17.636,-14.323
5.879,5.879,18.476,-14.323
7.558,5.879,18.476,-14.323
6.718,5.879,19.315,-14.323
5.879,7.558,18.476,-14.323
5.879,6.718,19.315,-14.323
6.718,6.718,18.476,-14.323
7.558,7.558,18.476,-14.323
7.558,6.718,19.315,-14.323
6.718,7.558,19.315,-14.323
9.238,5.879,16.796,-14.323
8.398,5.879,17.636,-14.323
10.917,5.879,16.796,-14.323
10.078,5.879,17.636,-14.323
8.398,6.718,16.796,-14.323
9.238,7.558,16.796,-14.323
9.238,6.718,17.636,-14.323
8.398,7.558,17.636,-14.323
10.078,6.718,16.796,-14.323
10.917,7.558,16.796,-14.323
10.917,6.718,17.636,-14.323
10.078,7.558,17.636,-14.323
9.238,5.879,18.476,-14.323
8.398,5.879,19.315,-14.323
10.917,5.879,18.476,-14.323
10.078,5.879,19.315,-14.323
8.398,6.718,18.476,-14.323
9.238,7.558,18.476,-14.323
9.238,6.718,19.315,-14.323
8.398,7.558,19.315,-14.323
10.078,6.718,18.476,-14.323
10.917,7.558,18.476,-14.323
10.917,6.718,19.315,-14.323
10.078,7.558,19.315,-14.323
12.597,5.879,16.796,-14.323
11.757,5.879,17.636,-14.323
13.437,5.879,17.636,-14.323
11.757,6.718,16.796,-14.323
12.597,7.558,16.796,-14.323
12.597,6.718,17.636,-14.323
11.757,7.558,17.636,-14.323
13.437,6.718,16.796,-14.323
13.437,7.558,17.636,-14.323
12.597,5.879,18.476,-14.323
11.757,5.879,19.315,-14.323
13.437,5.879,19.315,-14.323
11.757,6.718,18.476,-14.323
12.597,7.558,18.476,-14.323
12.597,6.718,19.315,-14.323
11.757,7.558,19.315,-14.323
13.437,6.718,18.476,-14.323
13.437,7.558,19.315,-14.323
14.277,5.879,16.796,-14.323
15.956,5.879,16.796,-14.323
15.116,5.879,17.636,-14.323
14.277,7.558,16.796,-14.323
14.277,6.718,17.636,-14.323
15.116,6.718,16.796,-14.323
15.956,7.558,16.796,-14.323
15.956,6.718,17.636,-14.323
15.116,7.558,17.636,-14.323
14.277,5.879,18.476,-14.323
15.956,5.879,18.476,-14.323
15.116,5.879,19.315,-14.323
14.277,7.558,18.476,-14.323
14.277,6.718,19.315,-14.323
15.116,6.718,18.476,-14.323
15.956,7.558,18.476,-14.323
15.956,6.718,19.315,-14.323
15.116,7.558,19.315,-14.323
17.636,5.879,16.796,-14.323
16.796,5.879,17.636,-14.323
19.315,5.879,16.796,-14.323
18.476,5.879,17.636,-14.323
16.796,6.718,16.796,-14.323
17.636,7.558,16.796,-14.323
17.636,6.718,17.636,-14.323
16.796,7.558,17.636,-14.323
18.476,6.718,16.796,-14.323
19.315,7.558,16.796,-14.323
19.315,6.718,17.636,-14.323
18.476,7.558,17.636,-14.323
17.636,5.879,18.476,-14.323
16.796,5.879,19.315,-14.323
19.315,5.879,18.476,-14.323
18.476,5.879,19.315,-14.323
16.796,6.718,18.476,-14.323
17.636,7.558,18.476,-14.323
17.636,6.718,19.315,-14.323
16.796,7.558,19.315,-14.323
18.476,6.718,18.476,-14.323
19.315,7.558,18.476,-14.323
19.315,6.718,19.315,-14.323
18.476,7.558,19.315,-14.323
20.995,5.879,16.796,-14.323
20.155,5.879,17.636,-14.323
21.835,5.879,17.636,-14.324
20.155,6.718,16.796,-14.323
20.995,7.558,16.796,-14.323
20.995,6.718,17.636,-14.323
20.155,7.558,17.636,-14.323
21.835,6.718,16.796,-14.324
21.835,7.558,17.636,-14.324
20.995,5.879,18.476,-14.323
20.155,5.879,19.315,-14.323
21.835,5.879,19.315,-14.324
20.155,6.718,18.476,-14.323
20.995,7.558,18.476,-14.323
20.995,6.718,19.315,-14.323
20.155,7.558,19.315,-14.323
21.835,6.718,18.476,-14.324
21.835,7.558,19.315,-14.324
22.674,5.879,16.796,-14.324
24.354,5.879,16.796,-14.323
23.514,5.879,17.636,-14.323
25.194,5.879,17.636,-14.323
22.674,7.558,16.796,-14.324
22.674,6.718,17.636,-14.324
23.514,6.718,16.796,-14.323
24.354,7.558,16.796,-14.323
24.354,6.718,17.636,-14.323
23.514,7.558,17.636,-14.323
25.194,6.718,16.796,-14.323
25.194,7.558,17.636,-14.323
22.674,5.879,18.476,-14.324
24.354,5.879,18.476,-14.323
23.514,5.879,19.315,-14.323
25.194,5.879,19.315,-14.323
22.674,7.558,18.476,-14.324
22.674,6.718,19.315,-14.324
23.514,6.718,18.476,-14.323
24.354,7.558,18.476,-14.323
24.354,6.718,19.315,-14.323
23.514,7.558,19.315,-14.323
25.194,6.718,18.476,-14.323
25.194,7.558,19.315,-14.323
26.034,5.879,16.796,-14.323
27.713,5.879,16.796,-14.323
26.873,5.879,17.636,-14.323
26.034,7.558,16.796,-14.323
26.034,6.718,17.636,-14.323
26.873,6.718,16.796,-14.323
27.713,7.558,16.796,-14.323
27.713,6.718,17.636,-14.323
26.873,7.558,17.636,-14.323
26.034,5.879,18.476,-14.323
27.713,5.879,18.476,-14.323
26.873,5.879,19.315,-14.323
26.034,7.558,18.476,-14.323
26.034,6.718,19.315,-14.323
26.873,6.718,18.476,-14.323
27.713,7.558,18.476,-14.323
27.713,6.718,19.315,-14.323
26.873,7.558,19.315,-14.323
29.393,5.879,16.796,-14.316
28.553,5.879,17.636,-14.323
30.233,5.879,17.636,-14.289
28.553,6.718,16.796,-14.323
29.393,7.558,16.796,-14.316
29.393,6.718,17.636,-14.316
28.553,7.558,17.636,-14.323
30.233,6.718,16.796,-14.289
30.233,7.558,17.636,-14.289
29.393,5.879,18.476,-14.316
28.553,5.879,19.315,-14.323
30.233,5.879,19.315,-14.289
28.553,6.718,18.476,-14.323
29.393,7.558,18.476,-14.316
29.393,6.718,19.315,-14.316
28.553,7.558,19.315,-14.323
30.233,6.718,18.476,-14.289
30.233,7.558,19.315,-14.289
31.073,5.879,16.796,-14.185
32.752,5.879,16.796,-9.446
31.912,5.879,17.636,-13.638
31.073,7.558,16.796,-14.185
31.073,6.718,17.636,-14.185
31.912,6.718,16.796,-13.638
32.752,7.558,16.796,-9.446
32.752,6.718,17.636,-9.446
31.912,7.558,17.636,-13.638
31.073,5.879,18.476,-14.185
32.752,5.879,18.476,-9.446
31.912,5.879,19.315,-13.638
31.073,7.558,18.476,-14.185
31.073,6.718,19.315,-14.185
31.912,6.718,18.476,-13.638
32.752,7.558,18.476,-9.446
32.752,6.718,19.315,-9.446
31.912,7.558,19.315,-13.638
0,8.398,16.796,-9.446
0.84,9.238,16.796,-13.638
0.84,8.398,17.636,-13.638
0,9.238,17.636,-9.446
1.68,8.398,16.796,-14.185
2.519,9.238,16.796,-14.289
2.519,8.398,17.636,-14.289
1.68,9.238,17.636,-14.185
0,10.078,16.796,-9.446
0.84,10.917,16.796,-13.638
0.84,10.078,17.636,-13.638
0,10.917,17.636,-9.446
1.68,10.078,16.796,-14.185
2.519,10.917,16.796,-14.289
2.519,10.078,17.636,-14.289
1.68,10.917,17.636,-14.185
0,8.398,18.476,-9.446
0.84,9.238,18.476,-13.638
0.84,8.398,19.315,-13.638
0,9.238,19.315,-9.446
1.68,8.398,18.476,-14.185
2.519,9.238,18.476,-14.289
2.519,8.398,19.315,-14.289
1.68,9.238,19.315,-14.185
0,10.078,18.476,-9.446
0.84,10.917,18.476,-13.638
0.84,10.078,19.315,-13.638
0,10.917,19.315,-9.446
1.68,10.078,18.476,-14.185
2.519,10.917,18.476,-14.289
2.519,10.078,19.315,-14.289
1.68,10.917,19.315,-14.185
3.359,8.398,16.796,-14.316
4.199,9.238,16.796,-14.323
4.199,8.398,17.636,-14.323
3.359,9.238,17.636,-14.316
5.039,8.398,16.796,-14.323
5.039,9.238,17.636,-14.323
3.359,10.078,16.796,-14.316
4.199,10.917,16.796,-14.323
4.199,10.078,17.636,-14.323
3.359,10.917,17.636,-14.316
5.039,10.078,16.796,-14.323
5.039,10.917,17.636,-14.323
3.359,8.398,18.476,-14.316
4.199,9.238,18.476,-14.323
4.199,8.398,19.315,-14.323
3.359,9.238,19.315,-14.316
5.039,8.398,18.476,-14.323
5.039,9.238,19.315,-14.323
3.359,10.078,18.476,-14.316
4.199,10.917,18.476,-14.323
4.199,10.078,19.315,-14.323
3.359,10.917,19.315,-14.316
5.039,10.078,18.476,-14.323
5.039,10.917,19.315,-14.323
5.879,9.238,16.796,-14.323
5.879,8.398,17.636,-14.323
6.718,8.398,16.796,-14.323
7.558,9.238,16.796,-14.323
7.558,8.398,17.636,-14.323
6.718,9.238,17.636,-14.323
5.879,10.917,16.796,-14.323
5.879,10.078,17.636,-14.323
6.718,10.078,16.796,-14.323
7.558,10.917,16.796,-14.323
7.558,10.078,17.636,-14.323
6.718,10.917,17.636,-14.323
5.879,9.238,18.476,-14.323
5.879,8.398,19.315,-14.323
6.718,8.398,18.476,-14.323
7.558,9.238,18.476,-14.323
7.558,8.398,19.315,-14.323
6.718,9.238,19.315,-14.323
5.879,10.917,18.476,-14.323
5.879,10.078,19.315,-14.323
6.718,10.078,18.476,-14.323
7.558,10.917,18.476,-14.323
7.558,10.078,19.315,-14.323
6.718,10.917,19.315,-14.323
8.398,8.398,16.796,-14.323
9.238,9.238,16.796,-14.323
9.238,8.398,17.636,-14.323
8.398,9.238,17.636,-14.323
10.078,8.398,16.796,-14.323
10.917,9.238,16.796,-14.323
10.917,8.398,17.636,-14.323
10.078,9.238,17.636,-14.323
8.398,10.078,16.796,-14.323
9.238,10.917,16.796,-14.323
9.238,10.078,17.636,-14.323
8.398,10.917,17.636,-14.323
10.078,10.078,16.796,-14.323
10.917,10.917,16.796,-14.323
10.917,10.078,17.636,-14.323
10.078,10.917,17.636,-14.323
8.398,8.398,18.476,-14.323
9.238,9.238,18.476,-14.323
9.238,8.398,19.315,-14.323
8.398,9.238,19.315,-14.323
10.078,8.398,18.476,-14.323
10.917,9.238,18.476,-14.323
10.917,8.398,19.315,-14.323
10.078,9.238,19.315,-14.323
8.398,10.078,18.476,-14.323
9.238,10.917,18.476,-14.323
9.238,10.078,19.315,-14.323
8.398,10.917,19.315,-14.323
10.078,10.078,18.476,-14.323
10.917,10.917,18.476,-14.323
10.917,10.078,19.315,-14.323
10.078,10.917,19.315,-14.323
11.757,8.398,16.796,-14.323
12.597,9.238,16.796,-14.323
12.597,8.398,17.636,-14.323
11.757,9.238,17.636,-14.323
13.437,8.398,16.796,-14.323
13.437,9.238,17.636,-14.323
11.757,10.078,16.796,-14.323
12.597,10.917,16.796,-14.323
12.597,10.078,17.636,-14.323
11.757,10.917,17.636,-14.323
13.437,10.078,16.796,-14.323
13.437,10.917,17.636,-14.323
11.757,8.398,18.476,-14.323
12.597,9.238,18.476,-14.323
12.597,8.398,19.315,-14.323
11.757,9.238,19.315,-14.323
13.437,8.398,18.476,-14.323
13.437,9.238,19.315,-14.323
11.757,10.078,18.476,-14.323
12.597,10.917,18.476,-14.323
12.597,10.078,19.315,-14.323
11.757,10.917,19.315,-14.323
13.437,10.078,18.476,-14.323
13.437,10.917,19.315,-14.323
14.277,9.238,16.796,-14.323
14.277,8.398,17.636,-14.323
15.116,8.398,16.796,-14.323
15.956,9.238,16.796,-14.323
15.956,8.398,17.636,-14.323
15.116,9.238,17.636,-14.323
14.277,10.917,16.796,-14.323
14.277,10.078,17.636,-14.323
15.116,10.078,16.796,-14.323
15.956,10.917,16.796,-14.323
15.956,10.078,17.636,-14.323
15.116,10.917,17.636,-14.323
14.277,9.238,18.476,-14.323
14.277,8.398,19.315,-14.323
15.116,8.398,18.476,-14.323
15.956,9.238,18.476,-14.323
15.956,8.398,19.315,-14.323
15.116,9.238,19.315,-14.323
14.277,10.917,18.476,-14.323
14.277,10.078,19.315,-14.323
15.116,10.078,18.476,-14.323
15.956,10.917,18.476,-14.323
15.956,10.078,19.315,-14.323
15.116,10.917,19.315,-14.323
16.796,8.398,16.796,-14.323
17.636,9.238,16.796,-14.323
17.636,8.398,17.636,-14.323
16.796,9.238,17.636,-14.323
18.476,8.398,16.796,-14.323
19.315,9.238,16.796,-14.323
19.315,8.398,17.636,-14.323
18.476,9.238,17.636,-14.323
16.796,10.078,16.796,-14.323
17.636,10.917,16.796,-14.323
17.636,10.078,17.636,-14.323
16.796,10.917,17.636,-14.323
18.476,10.078,16.796,-14.323
19.315,10.917,16.796,-14.323
19.315,10.078,17.636,-14.323
18.476,10.917,17.636,-14.323
16.796,8.398,18.476,-14.323
17.636,9.238,18.476,-14.323
17.636,8.398,19.315,-14.323
16.796,9.238,19.315,-14.323
18.476,8.398,18.476,-14.323
19.315,9.238,18.476,-14.323
19.315,8.398,19.315,-14.323
18.476,9.238,19.315,-14.323
16.796,10.078,18.476,-14.323
17.636,10.917,18.476,-14.323
17.636,10.078,19.315,-14.323
16.796,10.917,19.315,-14.323
18.476,10.078,18.476,-14.323
19.315,10.917,18.476,-14.323
19.315,10.078,19.315,-14.323
18.476,10.917,19.315,-14.323
20.155,8.398,16.796,-14.323
20.995,9.238,16.796,-14.323
20.995,8.398,17.636,-14.323
20.155,9.238,17.636,-14.323
21.835,8.398,16.796,-14.324
21.835,9.238,17.636,-14.324
20.155,10.078,16.796,-14.323
20.995,10.917,16.796,-14.323
20.995,10.078,17.636,-14.323
20.155,10.917,17.636,-14.323
21.835,10.078,16.796,-14.324
21.835,10.917,17.636,-14.324
20.155,8.398,18.476,-14.323
20.995,9.238,18.476,-14.323
20.995,8.398,19.315,-14.323
20.155,9.238,19.315,-14.323
21.835,8.398,18.476,-14.324
21.835,9.238,19.315,-14.324
20.155,10.078,18.476,-14.323
20.995,10.917,18.476,-14.323
20.995,10.078,19.315,-14.323
20.155,10.917,19.315,-14.323
21.835,10.078,18.476,-14.324
21.835,10.917,19.315,-14.324
22.674,9.238,16.796,-14.324
22.674,8.398,17.636,-14.324
23.514,8.398,16.796,-14.323
24.354,9.238,16.796,-14.323
24.354,8.398,17.636,-14.323
23.514,9.238,17.636,-14.323
25.194,8.398,16.796,-14.323
25.194,9.238,17.636,-14.323
22.674,10.917,16.796,-14.324
22.674,10.078,17.636,-14.324
23.514,10.078,16.796,-14.323
24.354,10.917,16.796,-14.323
24.354,10.078,17.636,-14.323
23.514,10.917,17.636,-14.323
25.194,10.078,16.796,-14.323
25.194,10.917,17.636,-14.323
22.674,9.238,18.476,-14.324
22.674,8.398,19.315,-14.324
23.514,8.398,18.476,-14.323
24.354,9.238,18.476,-14.323
24.354,8.398,19.315,-14.323
23.514,9.238,19.315,-14.323
25.194,8.398,18.476,-14.323
25.194,9.238,19.315,-14.323
22.674,10.917,18.476,-14.324
22.674,10.078,19.315,-14.324
23.514,10.078,18.476,-14.323
24.354,10.917,18.476,-14.323
24.354,10.078,19.315,-14.323
23.514,10.917,19.315,-14.323
25.194,10.078,18.476,-14.323
25.194,10.917,19.315,-14.323
26.034,9.238,16.796,-14.323
26.034,8.398,17.636,-14.323
26.873,8.398,16.796,-14.323
27.713,9.238,16.796,-14.323
27.713,8.398,17.636,-14.323
26.873,9.238,17.636,-14.323
26.034,10.917,16.796,-14.323
26.034,10.078,17.636,-14.323
26.873,10.078,16.796,-14.323
27.713,10.917,16.796,-14.323
27.713,10.078,17.636,-14.323
26.873,10.917,17.636,-14.323
26.034,9.238,18.476,-14.323
26.034,8.398,19.315,-14.323
26.873,8.398,18.476,-14.323
27.713,9.238,18.476,-14.323
27.713,8.398,19.315,-14.323
26.873,9.238,19.315,-14.323
26.034,10.917,18.476,-14.323
26.034,10.078,19.315,-14.323
26.873,10.078,18.476,-14.323
27.713,10.917,18.476,-14.323
27.713,10.078,19.315,-14.323
26.873,10.917,19.315,-14.323
28.553,8.398,16.796,-14.323
29.393,9.238,16.796,-14.316
29.393,8.398,17.636,-14.316
28.553,9.238,17.636,-14.323
30.233,8.398,16.796,-14.289
30.233,9.238,17.636,-14.289
28.553,10.078,16.796,-14.323
29.393,10.917,16.796,-14.316
29.393,10.078,17.636,-14.316
28.553,10.917,17.636,-14.323
30.233,10.078,16.796,-14.289
30.233,10.917,17.636,-14.289
28.553,8.398,18.476,-14.323
29.393,9.238,18.476,-14.316
29.393,8.398,19.315,-14.316
28.553,9.238,19.315,-14.323
30.233,8.398,18.476,-14.289
30.233,9.238,19.315,-14.289
28.553,10.078,18.476,-14.323
29.393,10.917,18.476,-14.316
29.393,10.078,19.315,-14.316
28.553,10.917,19.315,-14.323
30.233,10.078,18.476,-14.289
30.233,10.917,19.315,-14.289
31.073,9.238,16.796,-14.185
31.073,8.398,17.636,-14.185
31.912,8.398,16.796,-13.638
32.752,9.238,16.796,-9.446
32.752,8.398,17.636,-9.446
31.912,9.238,17.636,-13.638
31.073,10.917,16.796,-14.185
31.073,10.078,17.636,-14.185
31.912,10.078,16.796,-13.638
32.752,10.917,16.796,-9.446
32.752,10.078,17.636,-9.446
31.912,10.917,17.636,-13.638
31.073,9.238,18.476,-14.185
31.073,8.398,19.315,-14.185
31.912,8.398,18.476,-13.638
32.752,9.238,18.476,-9.446
32.752,8.398,19.315,-9.446
31.912,9.238,19.315,-13.638
31.073,10.917,18.476,-14.185
31.073,10.078,19.315,-14.185
31.912,10.078,18.476,-13.638
32.752,10.917,18.476,-9.446
32.752,10.078,19.315,-9.446
31.912,10.917,19.315,-13.638
0,11.757,16.796,-9.446
0.84,12.597,16.796,-13.638
0.84,11.757,17.636,-13.638
0,12.597,17.636,-9.446
1.68,11.757,16.796,-14.185
2.519,12.597,16.796,-14.289
2.519,11.757,17.636,-14.289
1.68,12.597,17.636,-14.185
0,13.437,16.796,-9.446
0.84,13.437,17.636,-13.638
1.68,13.437,16.796,-14.185
2.519,13.437,17.636,-14.289
0,11.757,18.476,-9.446
0.84,12.597,18.476,-13.638
0.84,11.757,19.315,-13.638
0,12.597,19.315,-9.446
1.68,11.757,18.476,-14.185
2.519,12.597,18.476,-14.289
2.519,11.757,19.315,-14.289
1.68,12.597,19.315,-14.185
0,13.437,18.476,-9.446
0.84,13.437,19.315,-13.638
1.68,13.437,18.476,-14.185
2.519,13.437,19.315,-14.289
3.359,11.757,16.796,-14.316
